Latitude,Longitude,Time,Particle_ID
38.1260177053242,16.715083036341966,4,23.0
37.567569052734676,16.797570092555198,4,24.0
38.1260177053242,16.715083036341966,4,25.0
37.6717596094089,17.484032277973363,4,26.0
38.22845293406878,16.44353988766555,4,27.0
37.86266174547158,16.18780657531095,4,28.0
37.746104008685805,16.226629785540442,4,29.0
37.71601192687143,16.443345036609095,4,30.0
37.85576611671636,16.01000767829668,4,31.0
38.02032673237309,16.2252648041497,4,32.0
38.016056744373174,16.608918074185127,4,33.0
38.22845293406878,16.44353988766555,4,34.0
37.91408649896212,16.04583979182942,4,35.0
38.088702058066104,16.29807254265768,4,36.0
38.1260177053242,16.715083036341966,4,37.0
38.200026547197005,15.99772912945896,4,38.0
37.87297204362128,16.681241154113984,4,39.0
38.04646348599667,15.96333831408961,4,40.0
38.58419641266342,15.90837896125537,4,41.0
36.817317056518725,15.993176016787627,4,42.0
38.10618202593248,15.908025932272755,4,43.0
38.59302070853998,15.98550303625955,4,44.0
38.58419641266342,15.90837896125537,4,45.0
38.232406968420435,16.24618275039029,4,46.0
37.99633688542599,16.157462678540806,4,47.0
37.85576611671636,16.01000767829668,4,48.0
38.837637712627114,16.22893037015548,4,49.0
37.04724224439782,15.932614551482597,4,50.0
38.19517045956407,17.122061543255636,5,1.0
37.245934288842015,16.520876406565826,5,2.0
38.11559919050194,16.860381728236902,5,3.0
37.27138049594038,17.78001135287568,5,4.0
38.220181949978056,17.481451097182223,5,5.0
38.247794449256354,16.97303654280172,5,6.0
38.293217173960166,16.874123127108692,5,7.0
38.11154058635689,17.708783058328443,5,8.0
39.01755928913454,16.791690845402286,5,9.0
38.807203820117266,16.807224953143603,5,10.0
37.902630240633925,17.060298222361826,5,11.0
36.86331130717077,16.520309499298648,5,12.0
38.807203820117266,16.807224953143603,5,13.0
38.63774848543979,17.48669713004078,5,14.0
38.33058993484363,17.533983715179524,5,15.0
38.17676774598582,17.034293004729157,5,16.0
38.450934410611595,17.198569892151262,5,17.0
38.426058636007845,17.173903975031468,5,18.0
38.05206158211919,17.56225637180357,5,19.0
37.245934288842015,16.520876406565826,5,20.0
38.04781577081226,17.57803789321992,5,21.0
37.27138049594038,17.78001135287568,5,22.0
38.30086143251518,17.611879775447903,5,23.0
37.74241277992565,17.694366831661135,5,24.0
38.30086143251518,17.611879775447903,5,25.0
37.84660333659988,18.3808290170793,5,26.0
38.40329666125975,17.34033662677149,5,27.0
38.03750547266255,17.08460331441689,5,28.0
37.92094773587678,17.12342652464638,5,29.0
37.890855654062406,17.340141775715033,5,30.0
38.030609843907335,16.90680441740262,5,31.0
38.19517045956407,17.122061543255636,5,32.0
38.19090047156415,17.505714813291064,5,33.0
38.40329666125975,17.34033662677149,5,34.0
38.088930226153096,16.942636530935356,5,35.0
38.26354578525708,17.194869281763616,5,36.0
38.30086143251518,17.611879775447903,5,37.0
38.37487027438798,16.894525868564898,5,38.0
38.04781577081226,17.57803789321992,5,39.0
38.22130721318764,16.86013505319555,5,40.0
38.75904013985439,16.805175700361307,5,41.0
36.9921607837097,16.889972755893567,5,42.0
38.28102575312346,16.804822671378695,5,43.0
38.76786443573096,16.88229977536549,5,44.0
38.75904013985439,16.805175700361307,5,45.0
38.40725069561141,17.142979489496227,5,46.0
38.171180612616965,17.054259417646744,5,47.0
38.030609843907335,16.90680441740262,5,48.0
39.01248143981809,17.12572710926142,5,49.0
37.2220859715888,16.829411290588535,5,50.0
39.101944082854644,17.73389523472948,6,1.0
38.15270791213259,17.13271009803967,6,2.0
39.022372813792515,17.472215419710746,6,3.0
38.17815411923095,18.391845044349523,6,4.0
39.12695557326863,18.093284788656067,6,5.0
39.15456807254693,17.584870234275563,6,6.0
39.19999079725074,17.485956818582537,6,7.0
39.018314209647464,18.320616749802287,6,8.0
39.924332912425115,17.40352453687613,6,9.0
39.71397744340784,17.419058644617447,6,10.0
38.8094038639245,17.67213191383567,6,11.0
37.770084930461344,17.132143190772492,6,12.0
39.71397744340784,17.419058644617447,6,13.0
39.54452210873037,18.098530821514625,6,14.0
39.237363558134206,18.145817406653368,6,15.0
39.083541369276396,17.646126696203,6,16.0
39.35770803390217,17.810403583625106,6,17.0
39.33283225929842,17.785737666505312,6,18.0
38.95883520540976,18.174090063277415,6,19.0
38.15270791213259,17.13271009803967,6,20.0
38.95458939410283,18.189871584693766,6,21.0
38.17815411923095,18.391845044349523,6,22.0
39.20763505580575,18.223713466921748,6,23.0
38.64918640321623,18.30620052313498,6,24.0
39.20763505580575,18.223713466921748,6,25.0
38.75337695989045,18.992662708553144,6,26.0
39.31007028455033,17.952170318245333,6,27.0
38.94427909595313,17.696437005890733,6,28.0
38.827721359167356,17.735260216120224,6,29.0
38.79762927735298,17.951975467188877,6,30.0
38.93738346719791,17.518638108876463,6,31.0
39.101944082854644,17.73389523472948,6,32.0
39.097674094854725,18.11754850476491,6,33.0
39.31007028455033,17.952170318245333,6,34.0
38.99570384944367,17.5544702224092,6,35.0
39.170319408547655,17.80670297323746,6,36.0
39.20763505580575,18.223713466921748,6,37.0
39.281643897678556,17.506359560038742,6,38.0
38.95458939410283,18.189871584693766,6,39.0
39.12808083647822,17.471968744669393,6,40.0
39.66581376314497,17.41700939183515,6,41.0
37.898934407000276,17.50180644736741,6,42.0
39.187799376414034,17.41665636285254,6,43.0
39.67463805902153,17.494133466839333,6,44.0
39.66581376314497,17.41700939183515,6,45.0
39.314024318901986,17.75481318097007,6,46.0
39.07795423590754,17.666093109120588,6,47.0
38.93738346719791,17.518638108876463,6,48.0
39.919255063108665,17.737560800735263,6,49.0
38.12885959487937,17.44124498206238,6,50.0
39.915428752390035,17.779188341856578,7,1.0
38.96619258166798,17.178003205166767,7,2.0
39.835857483327906,17.517508526837844,7,3.0
38.991638788766345,18.43713815147662,7,4.0
39.94044024280402,18.138577895783165,7,5.0
39.96805274208232,17.63016334140266,7,6.0
40.01347546678613,17.531249925709634,7,7.0
39.831798879182855,18.365909856929385,7,8.0
40.737817581960506,17.448817644003228,7,9.0
40.52746211294323,17.464351751744545,7,10.0
39.62288853345989,17.717425020962768,7,11.0
38.583569599996736,17.17743629789959,7,12.0
40.52746211294323,17.464351751744545,7,13.0
40.35800677826576,18.143823928641723,7,14.0
40.0508482276696,18.191110513780465,7,15.0
39.89702603881179,17.6914198033301,7,16.0
40.17119270343756,17.855696690752204,7,17.0
40.14631692883381,17.83103077363241,7,18.0
39.772319874945154,18.219383170404512,7,19.0
38.96619258166798,17.178003205166767,7,20.0
39.768074063638224,18.235164691820863,7,21.0
38.991638788766345,18.43713815147662,7,22.0
40.021119725341144,18.269006574048845,7,23.0
39.46267107275162,18.351493630262077,7,24.0
40.021119725341144,18.269006574048845,7,25.0
39.566861629425844,19.03795581568024,7,26.0
40.12355495408572,17.99746342537243,7,27.0
39.75776376548852,17.74173011301783,7,28.0
39.64120602870275,17.78055332324732,7,29.0
39.61111394688837,17.997268574315974,7,30.0
39.7508681367333,17.56393121600356,7,31.0
39.915428752390035,17.779188341856578,7,32.0
39.911158764390116,18.162841611892006,7,33.0
40.12355495408572,17.99746342537243,7,34.0
39.80918851897906,17.599763329536298,7,35.0
39.98380407808305,17.851996080364557,7,36.0
40.021119725341144,18.269006574048845,7,37.0
40.09512856721395,17.55165266716584,7,38.0
39.768074063638224,18.235164691820863,7,39.0
39.94156550601361,17.51726185179649,7,40.0
40.47929843268036,17.46230249896225,7,41.0
38.71241907653567,17.54709955449451,7,42.0
40.001284045949426,17.461949469979636,7,43.0
40.488122728556924,17.53942657396643,7,44.0
40.47929843268036,17.46230249896225,7,45.0
40.12750898843738,17.80010628809717,7,46.0
39.89143890544293,17.711386216247686,7,47.0
39.7508681367333,17.56393121600356,7,48.0
40.732739732644056,17.78285390786236,7,49.0
38.942344264414764,17.486538089189477,7,50.0
40.44929210244712,18.657857189048382,8,1.0
39.50005593172507,18.05667205235857,8,2.0
40.36972083338499,18.396177374029648,8,3.0
39.52550213882343,19.315806998668425,8,4.0
40.474303592861105,19.01724674297497,8,5.0
40.50191609213941,18.508832188594464,8,6.0
40.54733881684322,18.409918772901438,8,7.0
40.365662229239945,19.24457870412119,8,8.0
41.27168093201759,18.32748649119503,8,9.0
41.061325463000315,18.34302059893635,8,10.0
40.156751883516975,18.596093868154572,8,11.0
39.117432950053825,18.056105145091394,8,12.0
41.061325463000315,18.34302059893635,8,13.0
40.89187012832285,19.022492775833527,8,14.0
40.58471157772668,19.06977936097227,8,15.0
40.43088938886888,18.570088650521903,8,16.0
40.705056053494644,18.734365537944008,8,17.0
40.6801802788909,18.709699620824214,8,18.0
40.30618322500224,19.098052017596316,8,19.0
39.50005593172507,18.05667205235857,8,20.0
40.30193741369531,19.113833539012667,8,21.0
39.52550213882343,19.315806998668425,8,22.0
40.554983075398226,19.14767542124065,8,23.0
39.99653442280871,19.23016247745388,8,24.0
40.554983075398226,19.14767542124065,8,25.0
40.10072497948293,19.916624662872046,8,26.0
40.65741830414281,18.876132272564234,8,27.0
40.29162711554561,18.620398960209634,8,28.0
40.17506937875983,18.659222170439126,8,29.0
40.144977296945456,18.87593742150778,8,30.0
40.28473148679039,18.442600063195364,8,31.0
40.44929210244712,18.657857189048382,8,32.0
40.4450221144472,19.04151045908381,8,33.0
40.65741830414281,18.876132272564234,8,34.0
40.343051869036145,18.478432176728102,8,35.0
40.51766742814013,18.73066492755636,8,36.0
40.554983075398226,19.14767542124065,8,37.0
40.62899191727104,18.430321514357644,8,38.0
40.30193741369531,19.113833539012667,8,39.0
40.47542885607069,18.395930698988295,8,40.0
41.01316178273744,18.340971346154053,8,41.0
39.24628242659276,18.425768401686312,8,42.0
40.53514739600651,18.34061831717144,8,43.0
41.021986078614006,18.418095421158235,8,44.0
41.01316178273744,18.340971346154053,8,45.0
40.66137233849446,18.678775135288973,8,46.0
40.425302255500014,18.59005506343949,8,47.0
40.28473148679039,18.442600063195364,8,48.0
41.26660308270114,18.661522755054165,8,49.0
39.476207614471846,18.36520693638128,8,50.0
41.198299151957656,19.220172312997256,9,1.0
40.24906298123561,18.618987176307446,9,2.0
41.11872788289553,18.958492497978522,9,3.0
40.274509188333965,19.8781221226173,9,4.0
41.223310642371644,19.579561866923843,9,5.0
41.25092314164995,19.07114731254334,9,6.0
41.29634586635376,18.972233896850312,9,7.0
41.11466927875048,19.806893828070063,9,8.0
42.02068798152813,18.889801615143906,9,9.0
41.810332512510854,18.905335722885223,9,10.0
40.90575893302751,19.158408992103446,9,11.0
39.86643999956436,18.618420269040268,9,12.0
41.810332512510854,18.905335722885223,9,13.0
41.64087717783339,19.5848078997824,9,14.0
41.33371862723722,19.632094484921144,9,15.0
41.179896438379416,19.132403774470777,9,16.0
41.45406310300518,19.296680661892882,9,17.0
41.42918732840144,19.272014744773088,9,18.0
41.05519027451278,19.66036714154519,9,19.0
40.24906298123561,18.618987176307446,9,20.0
41.05094446320585,19.67614866296154,9,21.0
40.274509188333965,19.8781221226173,9,22.0
41.303990124908765,19.709990545189523,9,23.0
40.745541472319246,19.792477601402755,9,24.0
41.303990124908765,19.709990545189523,9,25.0
40.84973202899347,20.47893978682092,9,26.0
41.40642535365335,19.43844739651311,9,27.0
41.04063416505615,19.18271408415851,9,28.0
40.92407642827037,19.221537294388,9,29.0
40.893984346455994,19.438252545456653,9,30.0
41.03373853630093,19.00491518714424,9,31.0
41.198299151957656,19.220172312997256,9,32.0
41.19402916395774,19.603825583032684,9,33.0
41.40642535365335,19.43844739651311,9,34.0
41.092058918546684,19.040747300676976,9,35.0
41.26667447765067,19.292980051505236,9,36.0
41.303990124908765,19.709990545189523,9,37.0
41.377998966781576,18.992636638306518,9,38.0
41.05094446320585,19.67614866296154,9,39.0
41.22443590558123,18.95824582293717,9,40.0
41.76216883224798,18.903286470102927,9,41.0
39.995289476103295,18.988083525635187,9,42.0
41.284154445517046,18.902933441120314,9,43.0
41.770993128124545,18.98041054510711,9,44.0
41.76216883224798,18.903286470102927,9,45.0
41.410379388005,19.241090259237847,9,46.0
41.17430930501055,19.152370187388364,9,47.0
41.03373853630093,19.00491518714424,9,48.0
42.01561013221168,19.22383787900304,9,49.0
40.225214663982385,18.927522060330155,9,50.0
41.528892077655314,19.855078742121417,10,1.0
40.57965590693327,19.253893605431607,10,2.0
41.449320808593185,19.593398927102683,10,3.0
40.605102114031624,20.51302855174146,10,4.0
41.5539035680693,20.214468296048004,10,5.0
41.58151606734761,19.7060537416675,10,6.0
41.62693879205142,19.607140325974473,10,7.0
41.44526220444814,20.441800257194224,10,8.0
42.351280907225785,19.524708044268067,10,9.0
42.14092543820851,19.540242152009384,10,10.0
41.23635185872517,19.793315421227607,10,11.0
40.19703292526202,19.25332669816443,10,12.0
42.14092543820851,19.540242152009384,10,13.0
41.97147010353105,20.219714328906562,10,14.0
41.664311552934876,20.267000914045305,10,15.0
41.510489364077074,19.76731020359494,10,16.0
41.78465602870284,19.931587091017043,10,17.0
41.7597802540991,19.90692117389725,10,18.0
41.38578320021044,20.29527357066935,10,19.0
40.57965590693327,19.253893605431607,10,20.0
41.38153738890351,20.311055092085702,10,21.0
40.605102114031624,20.51302855174146,10,22.0
41.63458305060642,20.344896974313684,10,23.0
41.076134398016904,20.427384030526916,10,24.0
41.63458305060642,20.344896974313684,10,25.0
41.18032495469113,21.11384621594508,10,26.0
41.737018279351005,20.07335382563727,10,27.0
41.371227090753806,19.81762051328267,10,28.0
41.254669353968026,19.85644372351216,10,29.0
41.22457727215365,20.073158974580814,10,30.0
41.36433146199859,19.6398216162684,10,31.0
41.528892077655314,19.855078742121417,10,32.0
41.524622089655395,20.238732012156845,10,33.0
41.737018279351005,20.07335382563727,10,34.0
41.42265184424434,19.675653729801137,10,35.0
41.597267403348326,19.927886480629397,10,36.0
41.63458305060642,20.344896974313684,10,37.0
41.708591892479234,19.62754306743068,10,38.0
41.38153738890351,20.311055092085702,10,39.0
41.55502883127889,19.59315225206133,10,40.0
42.09276175794564,19.538192899227088,10,41.0
40.32588240180095,19.622989954759348,10,42.0
41.614747371214705,19.537839870244476,10,43.0
42.1015860538222,19.61531697423127,10,44.0
42.09276175794564,19.538192899227088,10,45.0
41.740972313702656,19.875996688362008,10,46.0
41.50490223070821,19.787276616512525,10,47.0
41.36433146199859,19.6398216162684,10,48.0
42.346203057909335,19.8587443081272,10,49.0
40.55580758968004,19.562428489454316,10,50.0
42.24854747771364,20.45739180382149,11,1.0
41.2993113069916,19.85620666713168,11,2.0
42.168976208651515,20.195711988802756,11,3.0
41.32475751408995,21.115341613441533,11,4.0
42.27355896812763,20.816781357748077,11,5.0
42.301171467405936,20.308366803367573,11,6.0
42.34659419210975,20.209453387674547,11,7.0
42.16491760450647,21.044113318894297,11,8.0
43.070936307284114,20.12702110596814,11,9.0
42.86058083826684,20.142555213709457,11,10.0
41.9560072587835,20.39562848292768,11,11.0
40.91668832532035,19.855639759864502,11,12.0
42.86058083826684,20.142555213709457,11,13.0
42.691125503589376,20.822027390606635,11,14.0
42.383966952993205,20.869313975745378,11,15.0
42.2301447641354,20.36962326529501,11,16.0
42.50431142876117,20.533900152717116,11,17.0
42.47943565415743,20.509234235597322,11,18.0
42.10543860026877,20.897586632369425,11,19.0
41.2993113069916,19.85620666713168,11,20.0
42.10119278896184,20.913368153785775,11,21.0
41.32475751408995,21.115341613441533,11,22.0
42.35423845066475,20.947210036013757,11,23.0
41.79578979807523,21.02969709222699,11,24.0
42.35423845066475,20.947210036013757,11,25.0
41.89998035474946,21.716159277645154,11,26.0
42.456673679409334,20.675666887337343,11,27.0
42.090882490812135,20.419933574982743,11,28.0
41.974324754026355,20.458756785212234,11,29.0
41.94423267221198,20.675472036280887,11,30.0
42.08398686205692,20.242134677968473,11,31.0
42.24854747771364,20.45739180382149,11,32.0
42.244277489713724,20.841045073856918,11,33.0
42.456673679409334,20.675666887337343,11,34.0
42.14230724430267,20.27796679150121,11,35.0
42.316922803406655,20.53019954232947,11,36.0
42.35423845066475,20.947210036013757,11,37.0
42.42824729253756,20.229856129130752,11,38.0
42.10119278896184,20.913368153785775,11,39.0
42.27468423133722,20.195465313761403,11,40.0
42.81241715800397,20.14050596092716,11,41.0
41.04553780185928,20.22530301645942,11,42.0
42.334402771273034,20.14015293194455,11,43.0
42.82124145388053,20.217630035931343,11,44.0
42.81241715800397,20.14050596092716,11,45.0
42.460627713760985,20.47830975006208,11,46.0
42.22455763076654,20.389589678212598,11,47.0
42.08398686205692,20.242134677968473,11,48.0
43.065858457967664,20.461057369827273,11,49.0
41.27546298973837,20.16474155115439,11,50.0
42.46071974913105,21.040333621011918,12,1.0
41.511483578409006,20.439148484322107,12,2.0
42.38114848006892,20.778653805993184,12,3.0
41.53692978550736,21.69828343063196,12,4.0
42.48573123954504,21.399723174938504,12,5.0
42.513343738823345,20.891308620558,12,6.0
42.55876646352716,20.792395204864974,12,7.0
42.37708987592388,21.627055136084724,12,8.0
43.28310857870152,20.709962923158567,12,9.0
43.07275310968425,20.725497030899884,12,10.0
42.16817953020091,20.978570300118108,12,11.0
41.12886059673776,20.43858157705493,12,12.0
43.07275310968425,20.725497030899884,12,13.0
42.903297775006784,21.404969207797063,12,14.0
42.596139224410614,21.452255792935805,12,15.0
42.44231703555281,20.95256508248544,12,16.0
42.71648370017858,21.116841969907544,12,17.0
42.691607925574836,21.09217605278775,12,18.0
42.31761087168618,21.480528449559852,12,19.0
41.511483578409006,20.439148484322107,12,20.0
42.31336506037925,21.496309970976203,12,21.0
41.53692978550736,21.69828343063196,12,22.0
42.56641072208216,21.530151853204185,12,23.0
42.00796206949264,21.612638909417416,12,24.0
42.56641072208216,21.530151853204185,12,25.0
42.11215262616687,22.29910109483558,12,26.0
42.66884595082674,21.25860870452777,12,27.0
42.30305476222954,21.00287539217317,12,28.0
42.186497025443764,21.04169860240266,12,29.0
42.15640494362939,21.258413853471314,12,30.0
42.296159133474326,20.8250764951589,12,31.0
42.46071974913105,21.040333621011918,12,32.0
42.45644976113113,21.423986891047345,12,33.0
42.66884595082674,21.25860870452777,12,34.0
42.35447951572008,20.860908608691638,12,35.0
42.52909507482406,21.113141359519897,12,36.0
42.56641072208216,21.530151853204185,12,37.0
